Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Total
2018,CA,Full-Service Providers,18.55,16.52,13.85,12.85,16.83
2018,CO,Full-Service Providers,12.15,10.02,7.47,9.0,10.02
2018,CT,Full-Service Providers,20.75,16.58,11.49,12.5,19.11
2018,DC,Full-Service Providers,12.11,12.81,0.0,0.0,12.37
2018,DE,Full-Service Providers,12.4,11.13,9.94,0.0,11.8
2018,FL,Full-Service Providers,11.54,9.19,7.65,8.26,10.32
2018,GA,Full-Service Providers,11.47,9.79,6.0,5.52,9.62
2018,HI,Full-Service Providers,32.47,29.9,26.1,0.0,29.18
2018,IA,Full-Service Providers,12.24,9.68,6.45,0.0,8.92
2018,ID,Full-Service Providers,10.15,7.93,6.47,0.0,8.17
2018,IL,Full-Service Providers,12.6,10.32,7.41,0.0,11.3
2018,IN,Full-Service Providers,12.26,10.6,7.38,10.44,9.75
2018,KS,Full-Service Providers,13.35,10.66,7.6,0.0,10.72
2018,KY,Full-Service Providers,10.6,9.74,5.68,0.0,8.52
2018,LA,Full-Service Providers,9.59,8.85,5.35,9.21,7.71
2018,MA,Full-Service Providers,20.64,17.4,13.66,0.0,18.82
2018,MD,Full-Service Providers,12.94,11.39,9.24,0.0,12.53
2018,ME,Full-Service Providers,16.55,13.39,10.41,0.0,15.27
2018,MI,Full-Service Providers,15.45,11.54,7.35,10.76,11.84
2018,MN,Full-Service Providers,13.14,10.38,7.52,9.58,10.37
2018,MO,Full-Service Providers,11.34,9.4,7.22,8.52,9.93
2018,MS,Full-Service Providers,11.12,10.43,6.0,0.0,9.24
2018,MT,Full-Service Providers,10.96,10.26,7.64,0.0,10.16
2018,NC,Full-Service Providers,11.09,8.58,6.33,8.02,9.25
2018,ND,Full-Service Providers,10.25,9.1,7.98,0.0,8.91
2018,NE,Full-Service Providers,10.7,8.83,7.6,0.0,9.02
2018,NH,Full-Service Providers,19.31,16.38,13.29,0.0,18.29
2018,NJ,Full-Service Providers,15.19,12.63,8.06,0.0,14.07
2018,NM,Full-Service Providers,12.68,10.02,5.84,0.0,9.35
2018,NV,Full-Service Providers,11.85,8.83,6.58,8.31,9.33
2018,NY,Full-Service Providers,18.01,16.27,5.9,14.1,16.88
2018,OH,Full-Service Providers,12.37,11.27,8.75,7.9,11.52
2018,OK,Full-Service Providers,10.3,8.07,5.34,0.0,8.09
2018,OR,Full-Service Providers,10.98,9.06,5.95,9.16,9.02
2018,PA,Full-Service Providers,13.19,10.48,8.93,0.0,12.46
2018,RI,Full-Service Providers,20.34,17.89,17.04,0.0,19.51
2018,SC,Full-Service Providers,12.44,10.11,6.1,0.0,9.67
2018,SD,Full-Service Providers,11.59,9.62,7.77,0.0,9.97
2018,TN,Full-Service Providers,10.71,10.51,5.68,0.0,9.58
2018,TX,Full-Service Providers,11.2,8.16,5.39,8.08,8.48
2018,UT,Full-Service Providers,10.41,8.23,5.9,10.59,8.21
2018,VA,Full-Service Providers,11.73,8.33,6.86,8.28,9.5
2018,VT,Full-Service Providers,18.02,15.24,10.66,0.0,15.13
2018,WA,Full-Service Providers,9.75,8.72,4.83,9.38,8.11
2018,WI,Full-Service Providers,14.02,10.67,7.33,13.85,10.58
2018,WV,Full-Service Providers,11.18,9.24,6.4,0.0,8.72
2018,WY,Full-Service Providers,11.29,9.58,6.71,0.0,8.09
2018,US,Full-Service Providers,12.61,10.39,6.81,10.44,10.44
2018,CA,Restructured Retail Service Providers,21.56,15.74,11.36,5.15,15.51
2018,CT,Restructured Retail Service Providers,22.42,16.83,14.66,13.11,17.78
2018,DC,Restructured Retail Service Providers,15.15,11.83,8.3,9.54,11.9
2018,DE,Restructured Retail Service Providers,14.49,8.64,6.69,0.0,8.41
2018,IL,Restructured Retail Service Providers,13.06,8.56,6.7,6.75,8.62
2018,MA,Restructured Retail Service Providers,23.12,17.09,15.64,6.38,18.29
2018,MD,Restructured Retail Service Providers,14.86,10.14,8.09,7.44,10.65
2018,ME,Restructured Retail Service Providers,18.74,11.78,9.19,0.0,11.35
2018,MI,Restructured Retail Service Providers,15.59,7.65,5.81,0.0,6.62
2018,MT,Restructured Retail Service Providers,11.67,5.04,3.65,0.0,3.71
2018,NH,Restructured Retail Service Providers,21.19,15.56,13.44,0.0,15.83
2018,NJ,Restructured Retail Service Providers,16.88,11.99,10.68,9.07,12.28
2018,NV,Restructured Retail Service Providers,0.0,4.85,2.68,0.0,4.17
2018,NY,Restructured Retail Service Providers,21.22,13.59,6.04,11.89,12.86
2018,OH,Restructured Retail Service Providers,12.79,9.81,6.68,7.29,9.25
2018,OR,Restructured Retail Service Providers,0.0,6.48,5.16,0.0,5.65
2018,PA,Restructured Retail Service Providers,15.31,8.46,6.74,7.78,8.91
2018,RI,Restructured Retail Service Providers,22.22,15.97,14.95,17.01,16.44
2018,VA,Restructured Retail Service Providers,0.0,6.0,6.73,0.0,6.45
2018,WA,Restructured Retail Service Providers,0.0,3.49,3.37,0.0,3.37
2018,US,Restructured Retail Service Providers,16.3,11.73,7.37,9.49,11.06
2018,CA,Energy-Only Providers,6.69,6.31,5.59,3.54,6.16
2018,CT,Energy-Only Providers,9.89,8.47,8.18,8.31,8.76
2018,DC,Energy-Only Providers,10.9,7.0,6.72,6.1,7.25
2018,DE,Energy-Only Providers,9.08,6.38,5.92,0.0,6.42
2018,IL,Energy-Only Providers,7.59,5.83,5.26,5.25,5.92
2018,MA,Energy-Only Providers,12.21,10.22,9.68,5.48,10.59
2018,MD,Energy-Only Providers,9.58,6.69,6.09,5.7,7.08
2018,ME,Energy-Only Providers,10.28,7.48,6.31,0.0,7.25
2018,MI,Energy-Only Providers,8.5,5.57,5.22,0.0,5.37
2018,MT,Energy-Only Providers,6.67,2.64,3.16,0.0,3.13
2018,NH,Energy-Only Providers,11.25,8.3,7.97,0.0,8.68
2018,NJ,Energy-Only Providers,12.24,8.28,7.57,7.18,8.58
2018,NV,Energy-Only Providers,0.0,3.84,2.53,0.0,3.43
2018,NY,Energy-Only Providers,9.55,6.87,4.29,7.12,6.66
2018,OH,Energy-Only Providers,6.17,5.24,4.9,5.13,5.32
2018,OR,Energy-Only Providers,0.0,3.47,3.47,0.0,3.47
2018,PA,Energy-Only Providers,8.78,6.25,5.78,6.11,6.5
2018,RI,Energy-Only Providers,11.77,8.73,8.17,7.74,8.94
2018,VA,Energy-Only Providers,0.0,5.45,6.43,0.0,6.05
2018,WA,Energy-Only Providers,0.0,2.79,2.69,0.0,2.69
2018,US,Energy-Only Providers,8.35,6.77,5.43,6.32,6.59
2018,CA,Delivery-Only Service,14.87,9.43,5.76,1.61,9.35
2018,CT,Delivery-Only Service,12.53,8.35,6.47,4.8,9.02
2018,DC,Delivery-Only Service,4.25,4.83,1.58,3.44,4.65
2018,DE,Delivery-Only Service,5.4,2.26,0.77,0.0,1.99
2018,IL,Delivery-Only Service,5.47,2.72,1.44,1.5,2.7
2018,MA,Delivery-Only Service,10.91,6.88,5.96,0.9,7.7
2018,MD,Delivery-Only Service,5.28,3.45,2.0,1.74,3.57
2018,ME,Delivery-Only Service,8.45,4.3,2.88,0.0,4.1
2018,MI,Delivery-Only Service,7.08,2.09,0.59,0.0,1.25
2018,MT,Delivery-Only Service,5.0,2.4,0.49,0.0,0.58
2018,NH,Delivery-Only Service,9.94,7.25,5.47,0.0,7.15
2018,NJ,Delivery-Only Service,4.64,3.72,3.11,1.88,3.7
2018,NV,Delivery-Only Service,0.0,1.01,0.16,0.0,0.74
2018,NY,Delivery-Only Service,11.67,6.71,1.75,4.77,6.2
2018,OH,Delivery-Only Service,6.62,4.57,1.79,2.16,3.93
2018,OR,Delivery-Only Service,0.0,3.01,1.68,0.0,2.18
2018,PA,Delivery-Only Service,6.53,2.21,0.96,1.67,2.42
2018,RI,Delivery-Only Service,10.46,7.23,6.78,9.26,7.5
2018,VA,Delivery-Only Service,0.0,0.55,0.3,0.0,0.4
2018,WA,Delivery-Only Service,0.0,0.7,0.68,0.0,0.68
2018,US,Delivery-Only Service,7.95,4.96,1.95,3.17,4.47
2017,AK,Total Electric Industry,21.27,18.89,16.34,0.0,19.1
2017,AL,Total Electric Industry,12.55,11.6,6.16,0.0,9.83
2017,AR,Total Electric Industry,10.28,8.51,6.07,12.26,8.26
2017,AZ,Total Electric Industry,12.44,10.5,6.45,9.65,10.64
2017,CA,Total Electric Industry,18.31,15.76,12.73,8.68,16.06
2017,CO,Total Electric Industry,12.17,9.89,7.5,9.77,9.99
2017,CT,Total Electric Industry,20.29,16.06,13.1,10.95,17.55
2017,DC,Total Electric Industry,12.94,11.66,8.23,8.9,11.8
2017,DE,Total Electric Industry,13.35,9.89,7.78,0.0,10.91
2017,FL,Total Electric Industry,11.61,9.35,7.83,8.62,10.42
2017,GA,Total Electric Industry,11.9,10.09,5.96,5.35,9.83
2017,HI,Total Electric Industry,29.5,26.77,22.92,0.0,26.05
2017,IA,Total Electric Industry,12.34,9.46,6.21,0.0,8.73
2017,ID,Total Electric Industry,10.04,7.98,6.66,0.0,8.26
2017,IL,Total Electric Industry,12.95,9.09,6.47,6.35,9.49
2017,IN,Total Electric Industry,12.29,10.54,7.54,11.23,9.77
2017,KS,Total Electric Industry,13.31,10.59,7.54,0.0,10.6
2017,KY,Total Electric Industry,10.85,9.85,5.72,0.0,8.57
2017,LA,Total Electric Industry,9.74,8.95,5.48,9.93,7.79
2017,MA,Total Electric Industry,20.06,15.94,13.88,6.22,17.12
2017,MD,Total Electric Industry,13.96,10.75,8.37,7.74,11.98
2017,ME,Total Electric Industry,15.97,12.12,9.2,0.0,13.02
2017,MI,Total Electric Industry,15.4,11.0,7.19,11.99,11.28
2017,MN,Total Electric Industry,13.04,10.48,7.37,9.56,10.27
2017,MO,Total Electric Industry,11.63,9.47,7.33,8.42,10.03
2017,MS,Total Electric Industry,11.08,10.17,5.99,0.0,9.09
2017,MT,Total Electric Industry,10.95,10.12,5.25,0.0,8.92
2017,NC,Total Electric Industry,10.94,8.44,6.2,8.55,9.04
2017,ND,Total Electric Industry,10.29,9.19,7.63,0.0,8.78
2017,NE,Total Electric Industry,10.97,8.85,7.66,0.0,9.08
2017,NH,Total Electric Industry,19.2,14.81,12.34,0.0,16.17
2017,NJ,Total Electric Industry,15.65,12.28,10.12,8.81,13.32
2017,NM,Total Electric Industry,12.88,10.19,6.15,0.0,9.59
2017,NV,Total Electric Industry,11.99,7.96,6.15,8.61,8.76
2017,NY,Total Electric Industry,18.03,14.75,5.92,12.67,14.74
2017,OH,Total Electric Industry,12.63,10.05,6.92,7.5,9.84
2017,OK,Total Electric Industry,10.61,8.11,5.42,0.0,8.2
2017,OR,Total Electric Industry,10.66,8.86,5.98,9.35,8.81
2017,PA,Total Electric Industry,14.23,8.98,6.77,7.16,10.13
2017,RI,Total Electric Industry,18.32,15.2,14.57,17.08,16.42
2017,SC,Total Electric Industry,13.02,10.57,6.19,0.0,9.97
2017,SD,Total Electric Industry,11.77,9.74,7.84,0.0,10.05
2017,TN,Total Electric Industry,10.72,10.55,5.83,0.0,9.45
2017,TX,Total Electric Industry,11.01,8.26,5.35,8.16,8.38
2017,UT,Total Electric Industry,10.95,8.65,6.13,10.26,8.6
2017,VA,Total Electric Industry,11.55,8.01,6.51,8.11,9.18
2017,VT,Total Electric Industry,17.68,14.61,10.21,0.0,14.6
2017,WA,Total Electric Industry,9.66,8.57,4.6,9.18,7.94
2017,WI,Total Electric Industry,14.35,10.87,7.49,14.31,10.76
2017,WV,Total Electric Industry,11.63,9.58,6.64,0.0,9.0
2017,WY,Total Electric Industry,11.37,9.7,6.92,0.0,8.28
2017,US,Total Electric Industry,12.89,10.66,6.88,9.68,10.48
2017,AK,Full-Service Providers,21.27,18.89,16.34,0.0,19.1
2017,AL,Full-Service Providers,12.55,11.6,6.16,0.0,9.83
2017,AR,Full-Service Providers,10.28,8.51,6.07,12.26,8.26
2017,AZ,Full-Service Providers,12.44,10.5,6.45,9.65,10.64
2017,CA,Full-Service Providers,18.15,16.1,13.51,12.0,16.44
2017,CO,Full-Service Providers,12.17,9.89,7.5,9.77,9.99
2017,CT,Full-Service Providers,19.82,15.34,10.55,9.26,18.1
2017,DC,Full-Service Providers,12.21,12.04,0.0,0.0,12.15
2017,DE,Full-Service Providers,13.23,11.71,9.87,0.0,12.43
2017,FL,Full-Service Providers,11.61,9.35,7.83,8.62,10.42
2017,GA,Full-Service Providers,11.9,10.09,5.96,5.35,9.83
2017,HI,Full-Service Providers,29.5,26.77,22.92,0.0,26.05
2017,IA,Full-Service Providers,12.34,9.46,6.21,0.0,8.73
2017,ID,Full-Service Providers,10.04,7.98,6.66,0.0,8.26
2017,IL,Full-Service Providers,12.64,9.99,7.24,0.0,11.14
2017,IN,Full-Service Providers,12.29,10.54,7.54,11.23,9.77
2017,KS,Full-Service Providers,13.31,10.59,7.54,0.0,10.6
2017,KY,Full-Service Providers,10.85,9.85,5.72,0.0,8.57
2017,LA,Full-Service Providers,9.74,8.95,5.48,9.93,7.79
2017,MA,Full-Service Providers,19.0,14.89,12.65,0.0,16.99
2017,MD,Full-Service Providers,13.61,11.45,9.3,0.0,13.03
2017,ME,Full-Service Providers,15.56,11.67,10.14,0.0,14.16
2017,MI,Full-Service Providers,15.4,11.37,7.49,11.99,11.74
2017,MN,Full-Service Providers,13.04,10.48,7.37,9.56,10.27
2017,MO,Full-Service Providers,11.63,9.47,7.33,8.42,10.03
2017,MS,Full-Service Providers,11.08,10.17,5.99,0.0,9.09
2017,MT,Full-Service Providers,10.95,10.26,7.66,0.0,10.16
2017,NC,Full-Service Providers,10.94,8.44,6.2,8.55,9.04
2017,ND,Full-Service Providers,10.29,9.19,7.63,0.0,8.78
2017,NE,Full-Service Providers,10.97,8.85,7.66,0.0,9.08
2017,NH,Full-Service Providers,19.69,19.45,21.66,0.0,19.71
2017,NJ,Full-Service Providers,15.49,12.79,7.53,0.0,14.24
2017,NM,Full-Service Providers,12.88,10.19,6.15,0.0,9.59
2017,NV,Full-Service Providers,11.99,8.69,6.55,8.61,9.26
2017,NY,Full-Service Providers,17.44,16.32,5.6,14.0,16.51
2017,OH,Full-Service Providers,12.54,11.24,8.91,9.29,11.63
2017,OK,Full-Service Providers,10.61,8.11,5.42,0.0,8.2
2017,OR,Full-Service Providers,10.66,8.99,6.12,9.35,8.98
2017,PA,Full-Service Providers,13.64,10.91,7.59,0.0,12.77
2017,RI,Full-Service Providers,17.99,16.15,15.41,0.0,17.37
2017,SC,Full-Service Providers,13.02,10.57,6.19,0.0,9.97
2017,SD,Full-Service Providers,11.77,9.74,7.84,0.0,10.05
2017,TN,Full-Service Providers,10.72,10.55,5.83,0.0,9.45
2017,TX,Full-Service Providers,11.01,8.26,5.35,8.16,8.38
2017,UT,Full-Service Providers,10.95,8.64,6.13,10.26,8.6
2017,VA,Full-Service Providers,11.55,8.02,6.55,8.11,9.2
2017,VT,Full-Service Providers,17.68,14.61,10.21,0.0,14.6
2017,WA,Full-Service Providers,9.66,8.58,4.75,9.18,8.06
2017,WI,Full-Service Providers,14.35,10.87,7.49,14.31,10.76
2017,WV,Full-Service Providers,11.63,9.58,6.64,0.0,9.0
2017,WY,Full-Service Providers,11.37,9.7,6.92,0.0,8.28
2017,US,Full-Service Providers,12.66,10.44,6.82,10.32,10.43
2017,CA,Restructured Retail Service Providers,20.96,14.13,10.05,5.23,13.73
2017,CT,Restructured Retail Service Providers,21.38,16.3,14.03,11.09,17.11
2017,DC,Restructured Retail Service Providers,15.17,11.6,8.23,8.9,11.67
2017,DE,Restructured Retail Service Providers,14.84,8.71,6.4,0.0,8.43
2017,IL,Restructured Retail Service Providers,13.48,8.66,6.35,6.35,8.56
2017,MA,Restructured Retail Service Providers,22.04,16.3,14.63,6.22,17.22
2017,MD,Restructured Retail Service Providers,15.4,10.54,8.25,7.74,11.04
2017,ME,Restructured Retail Service Providers,18.25,12.53,9.13,0.0,11.7
2017,MI,Restructured Retail Service Providers,15.55,7.61,5.72,0.0,6.52
2017,MT,Restructured Retail Service Providers,10.91,5.32,3.53,0.0,3.62
2017,NH,Restructured Retail Service Providers,17.38,12.71,11.11,0.0,12.98
2017,NJ,Restructured Retail Service Providers,16.52,12.04,10.9,8.81,12.37
2017,NV,Restructured Retail Service Providers,0.0,5.39,2.95,0.0,4.51
2017,NY,Restructured Retail Service Providers,20.81,13.96,5.99,12.48,13.12
2017,OH,Restructured Retail Service Providers,12.74,9.73,6.55,7.34,9.05
2017,OR,Restructured Retail Service Providers,0.0,6.46,4.94,0.0,5.5
2017,PA,Restructured Retail Service Providers,15.32,8.43,6.73,7.16,8.9
2017,RI,Restructured Retail Service Providers,20.73,14.76,14.36,17.08,15.34
2017,VA,Restructured Retail Service Providers,0.0,6.22,4.73,0.0,5.2
2017,WA,Restructured Retail Service Providers,0.0,3.85,3.17,0.0,3.18
2017,US,Restructured Retail Service Providers,16.04,11.55,7.11,9.5,10.79
2017,CA,Energy-Only Providers,6.8,5.65,4.68,3.5,5.49
2017,CT,Energy-Only Providers,8.98,8.08,7.67,5.92,8.21
2017,DC,Energy-Only Providers,10.84,7.05,6.79,5.7,7.27
2017,DE,Energy-Only Providers,9.46,6.44,5.54,0.0,6.38
2017,IL,Energy-Only Providers,7.41,5.93,5.08,4.96,5.84
2017,MA,Energy-Only Providers,11.37,9.16,8.79,5.3,9.55
2017,MD,Energy-Only Providers,9.81,6.91,6.06,5.9,7.27
2017,ME,Energy-Only Providers,9.65,7.05,6.24,0.0,7.02
2017,MI,Energy-Only Providers,8.5,5.53,5.12,0.0,5.29
2017,MT,Energy-Only Providers,6.36,2.9,3.02,0.0,3.01
2017,NH,Energy-Only Providers,10.06,7.75,7.39,0.0,8.01
2017,NJ,Energy-Only Providers,11.76,8.13,7.54,7.17,8.47
2017,NV,Energy-Only Providers,0.0,4.39,2.81,0.0,3.82
2017,NY,Energy-Only Providers,9.38,7.04,4.12,7.28,6.74
2017,OH,Energy-Only Providers,6.23,5.33,4.86,5.01,5.33
2017,OR,Energy-Only Providers,0.0,3.5,3.48,0.0,3.49
2017,PA,Energy-Only Providers,8.49,6.23,5.75,5.49,6.42
2017,RI,Energy-Only Providers,10.38,7.6,7.74,7.95,7.92
2017,VA,Energy-Only Providers,0.0,5.59,4.54,0.0,4.87
2017,WA,Energy-Only Providers,0.0,2.88,2.56,0.0,2.56
2017,US,Energy-Only Providers,8.26,6.7,5.26,6.19,6.47
2017,CA,Delivery-Only Service,14.16,8.49,5.36,1.73,8.24
2017,CT,Delivery-Only Service,12.39,8.22,6.35,5.16,8.9
2017,DC,Delivery-Only Service,4.33,4.55,1.44,3.2,4.4
2017,DE,Delivery-Only Service,5.38,2.27,0.87,0.0,2.05
2017,IL,Delivery-Only Service,6.07,2.74,1.28,1.39,2.73
2017,MA,Delivery-Only Service,10.68,7.14,5.84,0.92,7.67
2017,MD,Delivery-Only Service,5.59,3.63,2.19,1.84,3.76
2017,ME,Delivery-Only Service,8.61,5.49,2.89,0.0,4.68
2017,MI,Delivery-Only Service,7.05,2.08,0.6,0.0,1.23
2017,MT,Delivery-Only Service,4.55,2.42,0.51,0.0,0.61
2017,NH,Delivery-Only Service,7.32,4.96,3.72,0.0,4.97
2017,NJ,Delivery-Only Service,4.76,3.9,3.36,1.65,3.9
2017,NV,Delivery-Only Service,0.0,0.99,0.14,0.0,0.69
2017,NY,Delivery-Only Service,11.43,6.92,1.87,5.21,6.39
2017,OH,Delivery-Only Service,6.5,4.4,1.7,2.33,3.72
2017,OR,Delivery-Only Service,0.0,2.96,1.46,0.0,2.01
2017,PA,Delivery-Only Service,6.83,2.2,0.97,1.67,2.48
2017,RI,Delivery-Only Service,10.34,7.17,6.61,9.14,7.42
2017,VA,Delivery-Only Service,0.0,0.63,0.19,0.0,0.33
2017,WA,Delivery-Only Service,0.0,0.97,0.61,0.0,0.62
2017,US,Delivery-Only Service,7.79,4.85,1.85,3.31,4.32
2016,AK,Total Electric Industry,20.3,17.56,15.22,0.0,17.93
2016,AL,Total Electric Industry,11.99,11.11,6.04,0.0,9.56
2016,AR,Total Electric Industry,9.92,8.23,6.08,10.4,8.13
2016,AZ,Total Electric Industry,12.15,10.41,6.07,9.93,10.33
2016,CA,Total Electric Industry,17.39,15.07,11.92,9.8,15.23
2016,CO,Total Electric Industry,12.07,9.6,7.35,9.8,9.83
2016,CT,Total Electric Industry,20.01,15.75,12.81,10.84,17.24
2016,DC,Total Electric Industry,12.29,11.72,8.8,9.53,11.73
2016,DE,Total Electric Industry,13.42,10.07,8.11,0.0,11.09
2016,FL,Total Electric Industry,10.98,8.9,7.69,8.32,9.91
2016,GA,Total Electric Industry,11.5,9.81,5.84,5.08,9.59
2016,HI,Total Electric Industry,27.47,24.64,20.69,0.0,23.87
2016,IA,Total Electric Industry,11.94,9.17,6.05,0.0,8.55
2016,ID,Total Electric Industry,9.95,7.76,6.55,0.0,8.08
2016,IL,Total Electric Industry,12.54,9.02,6.51,6.67,9.38
2016,IN,Total Electric Industry,11.79,10.01,6.97,9.82,9.22
2016,KS,Total Electric Industry,13.06,10.47,7.49,0.0,10.49
2016,KY,Total Electric Industry,10.49,9.57,5.67,0.0,8.42
2016,LA,Total Electric Industry,9.34,8.59,5.08,9.03,7.46
2016,MA,Total Electric Industry,19.0,15.6,13.38,5.94,16.48
2016,MD,Total Electric Industry,14.23,10.99,7.89,7.85,12.21
2016,ME,Total Electric Industry,15.83,12.08,8.96,0.0,12.8
2016,MI,Total Electric Industry,15.22,10.64,6.91,11.63,11.05
2016,MN,Total Electric Industry,12.67,9.86,7.37,10.06,9.99
2016,MO,Total Electric Industry,11.21,9.26,7.12,8.31,9.74
2016,MS,Total Electric Industry,10.47,9.57,5.79,0.0,8.67
2016,MT,Total Electric Industry,10.94,10.19,5.06,0.0,8.84
2016,NC,Total Electric Industry,11.03,8.62,6.31,7.88,9.2
2016,ND,Total Electric Industry,10.16,9.15,7.98,0.0,8.94
2016,NE,Total Electric Industry,10.84,8.8,7.69,0.0,9.05
2016,NH,Total Electric Industry,18.38,14.43,12.34,0.0,15.66
2016,NJ,Total Electric Industry,15.72,12.26,10.16,8.68,13.38
2016,NM,Total Electric Industry,12.03,9.75,5.84,0.0,9.12
2016,NV,Total Electric Industry,11.41,7.93,5.88,7.83,8.39
2016,NY,Total Electric Industry,17.58,14.45,6.03,12.05,14.47
2016,OH,Total Electric Industry,12.47,9.97,6.98,7.93,9.84
2016,OK,Total Electric Industry,10.2,7.66,5.02,0.0,7.83
2016,OR,Total Electric Industry,10.66,8.91,6.05,9.26,8.83
2016,PA,Total Electric Industry,13.86,9.22,6.92,7.64,10.19
2016,RI,Total Electric Industry,18.62,14.88,13.48,18.71,16.28
2016,SC,Total Electric Industry,12.65,10.28,6.09,0.0,9.79
2016,SD,Total Electric Industry,11.47,9.58,7.57,0.0,9.83
2016,TN,Total Electric Industry,10.41,10.19,5.68,0.0,9.23
2016,TX,Total Electric Industry,10.99,8.26,5.33,7.92,8.43
2016,UT,Total Electric Industry,11.02,8.75,6.33,9.76,8.72
2016,VA,Total Electric Industry,11.36,7.93,6.56,7.76,9.09
2016,VT,Total Electric Industry,17.37,14.54,10.23,0.0,14.46
2016,WA,Total Electric Industry,9.48,8.43,4.43,8.89,7.68
2016,WI,Total Electric Industry,14.07,10.77,7.5,14.68,10.67
2016,WV,Total Electric Industry,11.44,9.35,6.57,0.0,8.98
2016,WY,Total Electric Industry,11.13,9.4,6.92,0.0,8.19
2016,US,Total Electric Industry,12.55,10.43,6.76,9.63,10.27
2016,AK,Full-Service Providers,20.3,17.56,15.22,0.0,17.93
2016,AL,Full-Service Providers,11.99,11.11,6.04,0.0,9.56
2016,AR,Full-Service Providers,9.92,8.23,6.08,10.4,8.13
2016,AZ,Full-Service Providers,12.15,10.41,6.07,9.93,10.33
2016,CA,Full-Service Providers,17.32,15.5,12.7,11.91,15.68
2016,CO,Full-Service Providers,12.07,9.6,7.35,9.8,9.83
2016,CT,Full-Service Providers,19.46,15.42,10.2,8.25,17.82
2016,DC,Full-Service Providers,11.49,12.22,0.0,18.38,11.76
2016,DE,Full-Service Providers,13.32,12.26,9.95,0.0,12.64
2016,FL,Full-Service Providers,10.98,8.9,7.69,8.32,9.91
2016,GA,Full-Service Providers,11.5,9.81,5.84,5.08,9.59
2016,HI,Full-Service Providers,27.47,24.64,20.69,0.0,23.87
2016,IA,Full-Service Providers,11.94,9.17,6.05,0.0,8.55
2016,ID,Full-Service Providers,9.95,7.76,6.55,0.0,8.08
2016,IL,Full-Service Providers,12.16,9.71,6.99,0.0,10.73
2016,IN,Full-Service Providers,11.79,10.01,6.97,9.82,9.22
2016,KS,Full-Service Providers,13.06,10.47,7.49,0.0,10.49
2016,KY,Full-Service Providers,10.49,9.57,5.67,0.0,8.42
2016,LA,Full-Service Providers,9.34,8.59,5.08,9.03,7.46
2016,MA,Full-Service Providers,18.18,15.34,12.71,0.0,16.64
2016,MD,Full-Service Providers,13.92,11.63,9.33,0.0,13.3
2016,ME,Full-Service Providers,15.27,11.68,9.16,0.0,13.89
2016,MI,Full-Service Providers,15.22,11.02,7.18,11.63,11.5
2016,MN,Full-Service Providers,12.67,9.86,7.37,10.06,9.99
2016,MO,Full-Service Providers,11.21,9.26,7.12,8.31,9.74
2016,MS,Full-Service Providers,10.47,9.57,5.79,0.0,8.67
2016,MT,Full-Service Providers,10.94,10.33,7.5,0.0,10.13
2016,NC,Full-Service Providers,11.03,8.62,6.31,7.88,9.2
2016,ND,Full-Service Providers,10.16,9.15,7.98,0.0,8.94
2016,NE,Full-Service Providers,10.84,8.8,7.69,0.0,9.05
2016,NH,Full-Service Providers,18.66,18.91,22.89,0.0,18.92
2016,NJ,Full-Service Providers,15.6,12.74,7.83,7.49,14.37
2016,NM,Full-Service Providers,12.03,9.75,5.84,0.0,9.12
2016,NV,Full-Service Providers,11.41,8.21,6.2,7.83,8.69
2016,NY,Full-Service Providers,16.92,15.46,5.5,12.87,15.89
2016,OH,Full-Service Providers,12.52,10.97,8.03,9.73,11.35
2016,OK,Full-Service Providers,10.2,7.66,5.02,0.0,7.83
2016,OR,Full-Service Providers,10.66,9.04,6.2,9.26,8.99
2016,PA,Full-Service Providers,13.26,11.0,7.85,0.0,12.52
2016,RI,Full-Service Providers,18.42,16.43,14.85,0.0,17.73
2016,SC,Full-Service Providers,12.65,10.28,6.09,0.0,9.79
2016,SD,Full-Service Providers,11.47,9.58,7.57,0.0,9.83
2016,TN,Full-Service Providers,10.41,10.19,5.68,0.0,9.23
2016,TX,Full-Service Providers,10.99,8.26,5.33,7.92,8.43
2016,UT,Full-Service Providers,11.02,8.75,6.33,9.76,8.72
2016,VA,Full-Service Providers,11.36,7.94,6.61,7.76,9.12
2016,VT,Full-Service Providers,17.37,14.54,10.23,0.0,14.46
